ASUID,courseID
1279494516,35
1279494516,21
1279494516,15
1279494516,49
1665525455,48
1665525455,8
1665525455,38
1665525455,28
1665525455,34
1298943523,38
1298943523,50
1298943523,28
1298943523,32
1298943523,31
1298943523,16
1041229483,36
1041229483,41
1041229483,31
1310315062,8
1310315062,46
1310315062,15
1310315062,5
1263414261,4
1263414261,22
1263414261,29
1263414261,16
1866874998,45
1866874998,10
1866874998,16
1866874998,46
1866874998,5
1568767738,26
1568767738,22
1568767738,5
1736983621,28
1736983621,18
1736983621,12
1736983621,42
1736983621,35
1067923842,48
1067923842,43
1067923842,34
1067923842,49
1094090018,50
1094090018,12
1094090018,24
1094090018,4
1666910971,13
1666910971,46
1666910971,48
1666910971,44
1148775459,2
1148775459,8
1148775459,37
1148775459,6
1148775459,20
1148775459,23
1436879510,17
1436879510,10
1436879510,34
1436879510,19
1436879510,50
1436879510,45
1819785287,48
1819785287,17
1819785287,5
1582110037,10
1582110037,40
1582110037,29
1019466683,5
1019466683,12
1019466683,11
1019466683,2
1136409556,22
1136409556,10
1136409556,29
1136409556,35
1136409556,25
1136409556,5
1036079235,13
1036079235,50
1036079235,8
1036079235,9
1036079235,1
1036079235,11
1228771071,9
1228771071,16
1228771071,5
1228771071,21
1687592828,34
1687592828,49
1687592828,23
1687592828,25
1687592828,12
1327264393,45
1327264393,24
1327264393,49
1327264393,14
1988448192,10
1988448192,9
1988448192,15
1988448192,1
1148229473,20
1148229473,25
1148229473,41
1148229473,45
1148229473,34
1367241168,33
1367241168,12
1367241168,26
1367241168,39
1367241168,17
1773051095,27
1773051095,41
1773051095,22
1435843029,2
1435843029,36
1435843029,19
1435843029,11
1761561373,44
1761561373,15
1761561373,23
1761561373,32
1761561373,24
1761561373,14
1214531494,42
1214531494,24
1214531494,12
1214531494,23
1214531494,15
1935241747,10
1935241747,20
1935241747,16
1935241747,38
1005576960,22
1005576960,50
1005576960,41
1263506862,41
1263506862,35
1263506862,15
1263506862,21
1263506862,6
1263506862,2
1241749403,16
1241749403,4
1241749403,28
1241749403,27
1241749403,49
1027814322,9
1027814322,22
1027814322,36
1027814322,30
1027814322,6
1505237836,8
1505237836,47
1505237836,27
1886256804,40
1886256804,31
1886256804,41
1886256804,37
1801644772,17
1801644772,25
1801644772,33
1801644772,18
1801644772,37
1801644772,44
1110337543,43
1110337543,45
1110337543,2
1110337543,37
1110337543,30
1110337543,40
1901458229,31
1901458229,39
1901458229,50
1901458229,43
1901458229,35
1310791970,42
1310791970,3
1310791970,31
1310791970,48
1310791970,34
1310791970,40
1628092506,39
1628092506,33
1628092506,8
1705634550,45
1705634550,31
1705634550,43
1642255036,17
1642255036,42
1642255036,32
1309632630,13
1309632630,21
1309632630,25
1309632630,27
1743497067,49
1743497067,13
1743497067,11
1743497067,32
1293237108,3
1293237108,34
1293237108,11
1293237108,18
1303859879,49
1303859879,17
1303859879,8
1303859879,37
1303859879,1
1327178282,38
1327178282,50
1327178282,16
1327178282,49
1327178282,28
1327178282,30
1523858900,19
1523858900,2
1523858900,17
1523858900,39
1106392526,37
1106392526,30
1106392526,4
1106392526,23
1701423212,6
1701423212,23
1701423212,9
1701423212,14
1122351764,11
1122351764,16
1122351764,50
1122351764,8
1238350507,41
1238350507,3
1238350507,36
1238350507,43
1238350507,17
1238350507,45
1150094238,42
1150094238,41
1150094238,27
1150094238,19
1150094238,13
1150094238,11
1598897982,48
1598897982,49
1598897982,36
1598897982,15
1494940940,40
1494940940,36
1494940940,37
1494940940,22
1494940940,23
1546413173,17
1546413173,20
1546413173,25
1546413173,32
1546413173,18
1546413173,36
1125757306,11
1125757306,26
1125757306,31
1125757306,47
1125757306,19
1457198273,16
1457198273,5
1457198273,25
1367909246,49
1367909246,7
1367909246,37
1367909246,44
1717202897,45
1717202897,25
1717202897,14
1717202897,3
1717202897,46
1296589897,26
1296589897,11
1296589897,50
1296589897,5
1296589897,14
1399958829,28
1399958829,10
1399958829,37
1399958829,18
1399958829,43
1373812934,30
1373812934,35
1373812934,43
1373812934,33
1373812934,8
1937586501,29
1937586501,31
1937586501,42
1238785855,15
1238785855,13
1238785855,37
1238785855,23
1238785855,30
1238785855,47
1923785864,2
1923785864,20
1923785864,34
1050967661,6
1050967661,9
1050967661,28
1050967661,24
1050967661,22
1818650680,2
1818650680,27
1818650680,16
1218952581,20
1218952581,36
1218952581,50
1218952581,12
1533244813,23
1533244813,46
1533244813,1
1229307876,7
1229307876,38
1229307876,44
1229307876,32
1229307876,35
1229307876,30
1549595651,43
1549595651,20
1549595651,16
1549595651,17
1549595651,44
1549595651,2
1171658544,31
1171658544,26
1171658544,5
1171658544,9
1171658544,16
1171658544,11
1516045442,30
1516045442,41
1516045442,48
1516045442,22
1516045442,46
1559369369,17
1559369369,47
1559369369,22
1520810048,50
1520810048,6
1520810048,27
1520810048,23
1664587773,33
1664587773,22
1664587773,37
1254669760,26
1254669760,10
1254669760,39
1047914240,41
1047914240,48
1047914240,6
1459135299,5
1459135299,29
1459135299,25
1459135299,34
1459135299,35
1521404760,29
1521404760,49
1521404760,5
1521404760,31
1801241401,27
1801241401,1
1801241401,39
1801241401,13
1415186619,5
1415186619,49
1415186619,4
1415186619,42
1415186619,21
1415186619,43
1054184630,2
1054184630,22
1054184630,44
1054184630,23
1156780562,35
1156780562,19
1156780562,20
1156780562,31
1156780562,11
1156780562,22
1791066087,7
1791066087,6
1791066087,21
1791066087,31
1443431778,18
1443431778,30
1443431778,34
1443431778,36
1443431778,27
1558996867,29
1558996867,9
1558996867,23
1232297110,34
1232297110,38
1232297110,11
1841666330,36
1841666330,17
1841666330,2
1228177468,44
1228177468,9
1228177468,10
1228177468,24
1228177468,36
1228177468,15
1845382589,25
1845382589,17
1845382589,18
1845382589,36
1845382589,9
1521153943,8
1521153943,50
1521153943,5
1310273919,20
1310273919,19
1310273919,36
1310273919,37
1310273919,38
1073543425,28
1073543425,25
1073543425,26
1073543425,10
1073543425,38
1248437543,12
1248437543,1
1248437543,45
1248437543,34
1248437543,24
1723661836,25
1723661836,22
1723661836,12
1723661836,29
1308164183,5
1308164183,27
1308164183,4
1507951463,46
1507951463,38
1507951463,33
1507951463,29
1507951463,47
1980599750,12
1980599750,48
1980599750,34
1980599750,39
1845052879,9
1845052879,1
1845052879,40
1845052879,28
1878232945,49
1878232945,23
1878232945,39
1878232945,19
1878232945,46
1362940816,19
1362940816,41
1362940816,2
1362940816,39
1362940816,13
1352926992,36
1352926992,29
1352926992,5
1352926992,46
1352926992,14
1228805838,9
1228805838,47
1228805838,42
1271407531,5
1271407531,31
1271407531,3
1271407531,21
1271407531,46
1551099414,30
1551099414,19
1551099414,11
1551099414,35
1551099414,45
1452705951,45
1452705951,16
1452705951,37
1163494629,37
1163494629,35
1163494629,48
1163494629,29
1729336326,6
1729336326,23
1729336326,49
1729336326,27
1307217073,44
1307217073,46
1307217073,32
1307217073,43
1307217073,22
1421820701,24
1421820701,15
1421820701,6
1421820701,26
1421820701,13
1889604941,49
1889604941,22
1889604941,32
1889604941,42
1889604941,14
1889604941,30
1716287035,14
1716287035,22
1716287035,26
1716287035,39
1716287035,50
1716287035,41
1809215648,42
1809215648,4
1809215648,23
1339145962,50
1339145962,29
1339145962,49
1430082875,46
1430082875,19
1430082875,34
1474275359,33
1474275359,18
1474275359,9
1474275359,12
1474275359,1
1546195310,35
1546195310,5
1546195310,48
1546195310,20
1546195310,11
1182229942,8
1182229942,12
1182229942,21
1182229942,40
1771424788,11
1771424788,21
1771424788,15
1257034834,38
1257034834,4
1257034834,41
1257034834,32
1915791585,20
1915791585,49
1915791585,43
1915791585,46
1348907540,6
1348907540,44
1348907540,3
1348907540,21
1348907540,7
1037028037,33
1037028037,25
1037028037,32
1563216738,41
1563216738,24
1563216738,19
1563216738,21
1734530346,35
1734530346,29
1734530346,36
1688508018,4
1688508018,49
1688508018,47
1688508018,37
1688508018,8
1688508018,3
1315441522,47
1315441522,3
1315441522,35
1315441522,14
1315441522,12
1573504388,6
1573504388,4
1573504388,18
1573504388,35
1573504388,38
1651963864,20
1651963864,43
1651963864,22
1651963864,3
1651963864,37
1848695448,9
1848695448,30
1848695448,17
1126639078,31
1126639078,28
1126639078,16
1126639078,29
1126639078,2
1900086013,1
1900086013,29
1900086013,38
1900086013,13
1924258195,9
1924258195,25
1924258195,20
1924258195,31
1215421987,32
1215421987,36
1215421987,27
1215421987,4
1215421987,3
1498736508,37
1498736508,22
1498736508,35
1239077881,22
1239077881,37
1239077881,31
1239077881,47
1526412226,37
1526412226,19
1526412226,17
1526412226,27
1526412226,21
1307614552,10
1307614552,11
1307614552,27
1307614552,16
1307614552,5
1814843085,16
1814843085,14
1814843085,48
1814843085,26
1179126605,5
1179126605,32
1179126605,27
1179126605,39
1179126605,28
1179126605,36
1345381213,24
1345381213,49
1345381213,25
1345381213,28
1345381213,47
1345381213,4
1514362737,47
1514362737,41
1514362737,35
1514362737,29
1514362737,15
1514362737,26
1643823634,10
1643823634,50
1643823634,19
1643823634,31
1739275556,12
1739275556,28
1739275556,40
1739275556,9
1289505937,29
1289505937,28
1289505937,25
1282984362,37
1282984362,44
1282984362,21
1282984362,27
1282984362,42
1282984362,13
1721103604,43
1721103604,11
1721103604,44
1721103604,47
1133907020,22
1133907020,27
1133907020,8
1133907020,18
1694790146,49
1694790146,34
1694790146,6
1694790146,50
1694790146,19
1694790146,31
1208275789,45
1208275789,48
1208275789,27
1822647425,40
1822647425,28
1822647425,46
1780031495,25
1780031495,19
1780031495,4
1558491941,6
1558491941,42
1558491941,11
1558491941,40
1558491941,1
1558491941,20
1451942910,23
1451942910,11
1451942910,7
1451942910,47
1451942910,6
1451942910,43
1961556035,44
1961556035,30
1961556035,49
1961556035,38
1464566007,42
1464566007,31
1464566007,48
1464566007,28
1116351861,13
1116351861,45
1116351861,33
1116351861,18
1116351861,11
1929306711,47
1929306711,44
1929306711,33
1929306711,37
1119254509,31
1119254509,24
1119254509,1
1119254509,45
1119254509,43
1119254509,22
1193663419,29
1193663419,3
1193663419,11
1193663419,39
1892170625,23
1892170625,12
1892170625,37
1892170625,33
1892170625,5
1869203273,50
1869203273,30
1869203273,18
1869203273,11
1869203273,49
1718409260,33
1718409260,13
1718409260,29
1367145792,8
1367145792,45
1367145792,32
1926724062,34
1926724062,19
1926724062,8
1486787189,50
1486787189,12
1486787189,26
1067706371,47
1067706371,26
1067706371,12
1249522619,38
1249522619,11
1249522619,17
1249522619,4
1249522619,12
1249522619,5
1566331137,4
1566331137,24
1566331137,22
1566331137,25
1566331137,46
1566331137,42
1231933869,22
1231933869,27
1231933869,47
1231933869,18
1231933869,49
1803120822,9
1803120822,32
1803120822,45
1803120822,27
1803120822,42
1702820690,1
1702820690,31
1702820690,23
1702820690,26
1702820690,5
1779082503,17
1779082503,6
1779082503,4
1455208918,49
1455208918,43
1455208918,1
1455208918,2
1222635317,5
1222635317,4
1222635317,25
1222635317,28
1222635317,45
1222635317,35
1494479626,34
1494479626,49
1494479626,40
1094580906,34
1094580906,14
1094580906,25
1094580906,35
1094580906,32
1847785338,48
1847785338,9
1847785338,12
1847785338,2
1352643419,10
1352643419,39
1352643419,1
1352643419,38
1352643419,36
1080772627,23
1080772627,21
1080772627,44
1080772627,9
1080772627,33
1678287281,10
1678287281,49
1678287281,30
1163953296,37
1163953296,36
1163953296,22
1163953296,48
1163953296,47
1972879130,50
1972879130,28
1972879130,29
1167088477,13
1167088477,29
1167088477,39
1907333524,35
1907333524,9
1907333524,16
1907333524,38
1583156337,42
1583156337,7
1583156337,10
1583156337,28
1583156337,40
1115117337,50
1115117337,12
1115117337,37
1115117337,19
1722082891,16
1722082891,42
1722082891,48
1580428633,26
1580428633,32
1580428633,3
1580428633,30
1841648797,41
1841648797,28
1841648797,42
1402398865,6
1402398865,26
1402398865,41
1402398865,1
1402398865,7
1592736611,8
1592736611,45
1592736611,12
1592736611,6
1115390196,18
1115390196,7
1115390196,45
1435995798,46
1435995798,21
1435995798,6
1435995798,14
1710679668,24
1710679668,50
1710679668,8
1710679668,35
1056899001,41
1056899001,3
1056899001,28
1835958721,45
1835958721,24
1835958721,4
1835958721,40
1835958721,29
1988527958,47
1988527958,8
1988527958,42
1177691816,16
1177691816,36
1177691816,46
1177691816,37
1177691816,26
1177691816,43
1678335463,38
1678335463,25
1678335463,27
1701834739,33
1701834739,29
1701834739,10
1680634676,11
1680634676,36
1680634676,12
1680634676,16
1680634676,23
1680634676,14
1019599206,21
1019599206,7
1019599206,34
1858257819,15
1858257819,29
1858257819,2
1858257819,47
1858257819,35
1138460049,39
1138460049,49
1138460049,43
1138460049,7
1138460049,32
1138460049,37
1509400007,37
1509400007,49
1509400007,50
1407142324,31
1407142324,13
1407142324,35
1407142324,25
1354777399,41
1354777399,47
1354777399,1
1354777399,39
1354777399,8
1354777399,15
1169909181,27
1169909181,19
1169909181,32
1169909181,26
1169909181,31
1169909181,36
1652493434,1
1652493434,36
1652493434,14
1652493434,32
1754861861,45
1754861861,25
1754861861,33
1754861861,27
1256241635,23
1256241635,36
1256241635,4
1256241635,12
1069473355,31
1069473355,35
1069473355,22
1069473355,8
1069473355,16
1069473355,6
1055287946,1
1055287946,18
1055287946,39
1055287946,34
1667477541,20
1667477541,12
1667477541,10
1667477541,9
1281325133,33
1281325133,31
1281325133,44
1281325133,2
1281325133,38
1703196173,25
1703196173,11
1703196173,18
1703196173,43
1839421756,42
1839421756,44
1839421756,8
1839421756,5
1839421756,22
1839421756,23
1956302454,11
1956302454,50
1956302454,24
1479155952,6
1479155952,10
1479155952,25
1479155952,7
1479155952,26
1479155952,1
1782330665,23
1782330665,28
1782330665,48
1782330665,27
1127006800,2
1127006800,50
1127006800,16
1127006800,24
1127006800,36
1519480298,29
1519480298,38
1519480298,9
1519480298,46
1519480298,43
1519480298,14
1265587838,16
1265587838,38
1265587838,41
1265587838,13
1265587838,47
1262504787,18
1262504787,42
1262504787,32
1445357699,18
1445357699,7
1445357699,41
1445357699,12
1140855393,12
1140855393,9
1140855393,30
1145052309,11
1145052309,20
1145052309,4
1326843920,20
1326843920,4
1326843920,1
1326843920,39
1326843920,8
1326843920,10
1716473969,45
1716473969,33
1716473969,14
1716473969,23
1716473969,42
1716473969,7
1898328078,43
1898328078,45
1898328078,36
1898328078,28
1898328078,5
1898328078,3
1142728234,26
1142728234,17
1142728234,12
1142728234,28
1142728234,23
1142728234,1
1483161297,22
1483161297,2
1483161297,11
1483161297,32
1483161297,36
1491053351,2
1491053351,43
1491053351,24
1491053351,7
1491053351,45
1081484249,6
1081484249,28
1081484249,21
1081484249,11
1081484249,10
1081484249,40
1777487517,24
1777487517,40
1777487517,22
1777487517,31
1777487517,3
1777487517,1
1869316126,15
1869316126,29
1869316126,7
1869316126,6
1869316126,39
1944858421,22
1944858421,6
1944858421,50
1944858421,31
1684364542,8
1684364542,40
1684364542,27
1684364542,35
1684364542,41
1342350774,43
1342350774,19
1342350774,40
1342350774,2
1342350774,23
1342350774,14
1827437548,40
1827437548,47
1827437548,2
1827437548,31
1827437548,35
1692757195,28
1692757195,26
1692757195,42
1692757195,38
1692757195,11
1869676753,35
1869676753,5
1869676753,21
1869676753,1
1550594341,18
1550594341,48
1550594341,11
1788770621,4
1788770621,40
1788770621,39
1788770621,19
1855109226,21
1855109226,18
1855109226,31
1855109226,29
1816890571,46
1816890571,3
1816890571,1
1816890571,9
1263842091,28
1263842091,7
1263842091,47
1994890460,7
1994890460,13
1994890460,5
1266112888,30
1266112888,17
1266112888,45
1266112888,26
1974816183,11
1974816183,42
1974816183,19
1271015966,4
1271015966,34
1271015966,20
1199155717,19
1199155717,48
1199155717,22
1199155717,26
1199155717,15
1199155717,10
1727785249,42
1727785249,14
1727785249,43
1727785249,18
1727785249,20
1934204573,9
1934204573,26
1934204573,40
1934204573,38
1934204573,34
1934204573,1
1588731916,34
1588731916,29
1588731916,50
1588731916,13
1588731916,31
1588731916,21
1643081419,26
1643081419,13
1643081419,41
1643081419,15
1643081419,14
1643081419,11
1398938888,14
1398938888,13
1398938888,27
1398938888,26
1398938888,1
1398938888,44
1083844071,26
1083844071,7
1083844071,2
1930105584,6
1930105584,45
1930105584,43
1078272847,11
1078272847,49
1078272847,41
1533005480,43
1533005480,1
1533005480,22
1533005480,39
1343755223,36
1343755223,50
1343755223,20
1343755223,49
1343755223,3
1343755223,19
1585586233,28
1585586233,7
1585586233,22
1585586233,47
1585586233,15
1056281832,16
1056281832,45
1056281832,14
1686713551,1
1686713551,20
1686713551,23
1686713551,38
1686713551,29
1686713551,50
1979566094,4
1979566094,37
1979566094,6
1844106054,40
1844106054,46
1844106054,37
1844106054,19
1844106054,33
1844106054,16
1844668637,20
1844668637,15
1844668637,42
1844668637,10
1844668637,47
1275719805,50
1275719805,3
1275719805,21
1275719805,48
1779013235,39
1779013235,29
1779013235,9
1779013235,20
1779013235,5
1779013235,25
1804719492,39
1804719492,2
1804719492,35
1804719492,14
1615874718,44
1615874718,32
1615874718,50
1615874718,11
1615874718,13
1358258607,12
1358258607,24
1358258607,11
1358258607,29
1358258607,7
1358258607,38
1918055225,17
1918055225,2
1918055225,35
1918055225,41
1918055225,18
1018077355,18
1018077355,28
1018077355,24
1018077355,46
1018077355,23
1105986682,25
1105986682,13
1105986682,27
1105986682,14
1105986682,45
1475842126,6
1475842126,19
1475842126,12
1538363065,26
1538363065,44
1538363065,37
1532984473,1
1532984473,11
1532984473,8
1532984473,37
1532984473,38
1091082734,50
1091082734,12
1091082734,33
1091082734,36
1091082734,4
1606123219,29
1606123219,32
1606123219,7
1606123219,47
1965853841,42
1965853841,19
1965853841,36
1965853841,16
1823092426,33
1823092426,5
1823092426,35
1823092426,25
1823092426,39
1616619456,15
1616619456,6
1616619456,33
1616619456,36
1616619456,7
1616619456,27
1567881598,44
1567881598,1
1567881598,24
1595635841,34
1595635841,43
1595635841,41
1595635841,3
1667057909,38
1667057909,50
1667057909,6
1667057909,45
1667057909,16
1667057909,25
1434767823,25
1434767823,24
1434767823,29
1434767823,2
1434767823,22
1959715311,43
1959715311,5
1959715311,33
1959715311,30
1959715311,3
1295606594,9
1295606594,3
1295606594,28
1295606594,23
1774264710,10
1774264710,31
1774264710,17
1774264710,37
1495934010,10
1495934010,29
1495934010,47
1495934010,27
1321247417,43
1321247417,5
1321247417,4
1321247417,39
1321247417,23
1315420659,45
1315420659,18
1315420659,28
1315420659,1
1601858602,39
1601858602,47
1601858602,12
1601858602,17
1627647794,7
1627647794,4
1627647794,44
1627647794,35
1627647794,50
1627647794,22
1328441337,18
1328441337,30
1328441337,47
1328441337,38
1634944081,38
1634944081,7
1634944081,11
1634944081,4
1634944081,32
1202720849,8
1202720849,26
1202720849,47
1543788851,32
1543788851,14
1543788851,21
1543788851,24
1717509459,5
1717509459,4
1717509459,25
1714842029,48
1714842029,1
1714842029,33
1895538901,17
1895538901,39
1895538901,30
1895538901,5
1895538901,29
1895538901,21
1915586492,34
1915586492,19
1915586492,46
1915586492,43
1915586492,20
1037021552,38
1037021552,35
1037021552,15
1354593307,49
1354593307,3
1354593307,11
1913119060,45
1913119060,15
1913119060,25
1913119060,26
1345402805,49
1345402805,43
1345402805,12
1814957477,1
1814957477,50
1814957477,2
1814957477,3
1814957477,20
1250889447,1
1250889447,38
1250889447,9
1386585264,48
1386585264,25
1386585264,14
1386585264,18
1386585264,40
1386585264,30
1160988809,21
1160988809,5
1160988809,3
1160988809,24
1160988809,31
1160988809,32
1383045860,16
1383045860,38
1383045860,23
1805705788,18
1805705788,25
1805705788,17
1532053643,20
1532053643,2
1532053643,23
1532053643,44
1532053643,39
1030263163,11
1030263163,36
1030263163,50
1209328937,29
1209328937,35
1209328937,25
1209328937,43
1209328937,14
1209328937,42
1698947113,35
1698947113,13
1698947113,26
1698947113,2
1698947113,47
1959026424,3
1959026424,38
1959026424,14
1893619975,12
1893619975,44
1893619975,11
1893619975,24
1893619975,23
1876400797,31
1876400797,38
1876400797,17
1876400797,12
1876400797,5
1876400797,19
1031505876,39
1031505876,50
1031505876,15
1188149655,24
1188149655,46
1188149655,25
1191791645,39
1191791645,37
1191791645,23
1191791645,26
1191791645,31
1561265338,38
1561265338,3
1561265338,29
1561265338,25
1561265338,39
1561265338,6
1909953609,26
1909953609,41
1909953609,4
1909953609,27
1205119623,17
1205119623,10
1205119623,19
1205119623,42
1205119623,5
1894549990,12
1894549990,41
1894549990,26
1894549990,27
1894549990,10
1003319824,45
1003319824,16
1003319824,48
1049807725,7
1049807725,11
1049807725,12
1049807725,48
1049807725,33
1373172197,43
1373172197,27
1373172197,49
1373172197,8
1373172197,37
1373172197,20
1600762132,42
1600762132,46
1600762132,10
1600762132,5
1600762132,41
1427145504,7
1427145504,49
1427145504,20
1427145504,44
1427145504,25
1467509677,33
1467509677,6
1467509677,19
1467509677,37
1467509677,43
1711117359,32
1711117359,19
1711117359,24
1711117359,30
1711117359,6
1769360880,37
1769360880,27
1769360880,9
1769360880,3
1769360880,29
1769360880,48
1891936697,3
1891936697,16
1891936697,22
1701347348,17
1701347348,50
1701347348,31
1701347348,28
1701347348,5
1701347348,6
1629715988,10
1629715988,8
1629715988,17
1292100585,48
1292100585,43
1292100585,25
1943872287,17
1943872287,50
1943872287,4
1429849083,17
1429849083,32
1429849083,30
1429849083,3
1592325765,32
1592325765,2
1592325765,1
1592325765,34
1126698548,39
1126698548,8
1126698548,6
1126698548,12
1126698548,47
1433846074,50
1433846074,49
1433846074,38
1433846074,37
1433846074,1
1338845787,42
1338845787,16
1338845787,32
1338845787,2
1976179688,33
1976179688,5
1976179688,40
1976179688,37
1779196801,32
1779196801,40
1779196801,18
1779196801,28
1779196801,19
1779196801,11
1967342937,38
1967342937,18
1967342937,30
1967342937,31
1967342937,41
1967342937,1
